#Frame      Dih_00141 Dih_00142 Dih_00143 Dih_00144 Dih_00145
     131     -36.3184 46.8301 -37.7724 18.4756 11.2016
     132     -43.7818 48.9364 -34.4904 10.4228 20.3764
     133     -41.8066 48.1232 -38.1979 14.5477 18.4487
     134     -26.3099 36.0153 -31.6828 16.6484 6.6496
     135     -37.7220 47.9513 -35.7758 14.5394 13.9805
     136     -25.9641 35.4497 -31.9514 18.3952 5.6133
     137     -38.4221 43.0188 -30.1079 9.8770 16.7176
     138     -47.4375 41.4118 -24.3219 -0.2087 29.3568
     139     -50.7465 46.2485 -26.8969 -3.2781 34.7328
     140     -39.4344 39.2515 -22.5924 -0.2248 24.7972
     141     -52.5277 51.2227 -30.5041 2.1422 30.4312
     142     -43.8250 49.5712 -33.7263 9.8320 19.6894
     143     -44.1624 46.9582 -29.2926 5.3693 23.5699
     144     -30.4078 30.0154 -19.4483 2.3893 17.5719
     145     -41.4304 42.9183 -29.8663 5.5594 23.1293
     146     -33.9464 45.3104 -38.8320 22.3753 6.6707
     147     -39.9314 45.2588 -33.0614 11.3307 17.7111
     148     -31.3671 34.2143 -22.5264 4.7416 17.1650
     149     -37.8952 47.2845 -37.9309 17.5801 12.7828
     150     -44.0903 47.4504 -33.6874 9.7976 20.8974
     151     -46.1791 40.2322 -19.0480 -5.1112 30.9953
     152     -37.5670 42.4174 -29.8901 7.8653 20.1123
     153     -48.0102 45.3246 -26.5124 0.8019 30.2312
     154     -43.0862 42.2589 -23.8046 -2.6850 29.5649
     155     -52.3011 54.4825 -33.9268 3.6406 30.4844
     156     -40.4613 45.2666 -31.2460 8.3798 20.0522
     157     -39.3983 39.2683 -25.6831 3.9801 22.0509
     158     -35.1225 35.0087 -24.5840 5.4438 18.7624
     159     -47.9774 39.5933 -15.8299 -10.2435 34.7390
     160     -36.7636 40.6614 -31.0386 10.6055 16.1144
     161     -45.2990 44.8780 -27.4274 1.7819 27.1573
     162     -30.4812 40.0758 -36.2587 19.5904 6.6109
     163     -43.5009 42.4261 -23.5956 -2.7450 29.9693
     164     -53.4213 44.3369 -19.2543 -12.0885 41.5405
     165     -27.5812 39.3841 -34.7174 21.5955 2.1844
     166     -43.1912 45.8984 -26.7614 3.7412 23.4517
     167     -49.0457 49.2110 -36.2010 8.5866 26.9684
     168     -45.6376 48.8780 -31.8712 6.8453 24.5467
     169     -40.5410 39.2334 -21.8714 -1.2635 25.4698
     170     -42.8162 42.3478 -23.6036 -0.7354 27.6748
     171     -42.5620 45.2940 -29.6959 6.1291 21.2018
     172     -45.8875 42.5735 -23.8050 -1.1299 29.5809
     173     -49.8943 46.7124 -30.3702 4.0186 28.5752
     174     -36.7574 42.6175 -30.7982 10.9983 16.3245
     175     -45.0277 46.0442 -31.3096 7.8748 22.3654
     176     -31.5129 38.2072 -27.3005 9.1396 14.6983
     177     -45.5686 49.1088 -34.6405 9.8945 21.6378
     178     -48.3588 51.5453 -33.5169 6.1308 25.7747
     179     -38.8985 42.7133 -31.0994 8.2442 20.1228
     180     -39.9291 44.0797 -34.0791 10.3315 18.4799
     181     -32.3945 43.1544 -34.6172 17.5306 9.2305
     182     -40.8264 45.4545 -31.7759 9.3553 19.7358
     183     -41.2986 46.3695 -32.9620 9.7754 18.5410
     184     -53.0795 47.6071 -27.7547 -3.6938 35.9975
     185     -31.6140 37.1346 -28.7503 10.1985 14.2628
     186     -36.2633 37.5336 -25.1256 6.2392 17.8953
     187     -39.8333 48.6959 -37.9768 15.9462 14.5392
     188     -38.7158 47.9990 -40.4655 18.2980 13.2750
     189     -35.5417 41.1873 -29.1538 8.3087 17.9061
     190     -37.7894 40.3017 -26.4280 6.5730 18.4116
     191     -49.2858 54.7752 -34.9340 8.7101 24.7431
     192     -42.0393 48.1517 -33.5163 9.7837 20.6303
     193     -27.8445 37.7622 -30.8460 17.0711 6.3422
     194     -38.2739 43.1204 -29.9389 10.5371 16.6580
     195     -40.6302 42.9287 -28.9428 6.5829 20.1077
     196     -45.6405 45.7956 -31.3612 6.7289 24.8427
     197     -41.7386 47.6961 -38.6105 15.9729 16.0317
     198     -37.5768 44.0699 -34.1315 12.9936 15.6656
     199     -46.9264 43.0272 -25.3514 -2.4151 31.1842
     200     -49.2961 48.8130 -32.5227 6.3981 26.8403
     201     -39.4899 48.5596 -33.0008 12.0767 16.2578
     202     -44.9383 45.0273 -30.9234 6.3155 23.9747
     203     -42.1680 46.6691 -34.2656 12.3872 18.6316
     204     -45.9254 51.0635 -35.2251 11.1094 20.9998
     205     -42.9530 45.6854 -32.1594 6.1036 23.0751
     206     -46.3596 42.3817 -26.3924 0.2019 30.6969
     207     -45.1997 53.0381 -38.5063 13.5026 18.7716
     208     -35.1292 44.3577 -39.1475 19.2050 10.1399
     209     -34.6801 47.0163 -41.9848 24.1749 5.6435
     210     -47.1103 52.7878 -38.4311 10.9315 22.8049
     211     -45.5265 46.7939 -34.9175 7.9964 24.1513
     212     -46.9533 50.7379 -31.7049 4.7130 26.9888
     213     -43.2233 38.8624 -20.9828 -2.4280 28.2871
     214     -48.1813 43.1882 -22.9221 -3.7861 30.1177
     215     -38.0503 32.9905 -17.7051 -2.6366 25.1787
     216     -44.4197 42.3588 -22.2869 -1.7823 27.0897
     217     -45.0874 49.7081 -36.5455 12.9735 19.2964
     218     -47.6956 43.5972 -25.8926 0.0127 28.6657
     219     -41.1483 50.6116 -39.5243 17.8385 14.3402
     220     -46.6763 47.9761 -29.9500 4.0251 25.5343
     221     -38.1169 42.5744 -30.8262 8.6615 18.7901
     222     -35.8150 43.3569 -31.3271 10.4153 14.6578
     223     -39.8833 42.2995 -26.1807 3.9607 21.5570
     224     -44.6480 45.3503 -27.4012 0.7738 28.6597
     225     -44.9874 52.3757 -39.9734 16.0998 18.3113
     226     -39.9829 46.3744 -36.2188 16.2995 13.5250
     227     -39.9239 48.6372 -37.4833 14.3902 16.4995
     228     -17.5658 36.6596 -37.3400 27.2351 -5.9621
     229     -36.6403 48.8097 -37.8782 19.8734 10.2005
     230     -41.0556 46.3585 -33.5010 9.8574 19.2762
     231     -33.9310 43.6233 -34.5053 15.7016 11.8073
     232     -42.7130 50.2647 -38.0026 14.1166 16.9671
     233     -46.3930 46.7483 -29.9203 3.4359 26.0217
     234     -38.5708 42.6645 -28.1421 6.3628 20.6006
     235     -39.1952 41.9649 -28.8588 7.6455 19.4746
     236     -40.0245 42.7662 -31.0466 9.3249 18.7608
     237     -48.4943 50.5977 -35.2438 8.3403 24.1979
     238     -47.8929 49.8290 -33.1813 7.7164 23.3930
     239     -36.7846 51.1524 -46.0077 26.6241 6.6856
     240     -39.4375 44.7026 -32.9922 13.5267 15.4350
     241     -34.5776 43.1388 -30.8386 12.3096 13.8338
     242     -45.9828 56.4674 -41.6090 15.3613 18.3521
     243     -33.2138 42.3630 -34.3945 14.2078 12.6071
     244     -47.2546 54.8322 -41.5272 14.1732 19.9877
     245     -38.9471 46.2176 -34.4999 13.0451 15.9095
     246     -44.8726 58.8773 -46.4013 23.0755 14.4873
     247     -50.1985 53.3669 -34.6082 5.8027 28.3899
     248     -34.0821 41.4447 -31.1971 13.8426 12.6943
     249     -33.0811 40.4476 -31.9270 12.7128 12.8129
     250     -41.5250 47.8360 -36.0296 12.3299 18.9229
     251     -31.0702 40.0878 -34.1105 19.0722 7.6744
     252     -45.9345 45.8906 -27.3127 3.9931 24.8478
     253     -29.6196 40.7093 -34.9721 19.9148 5.5234
     254     -43.0519 43.0989 -30.7173 9.1221 21.1519
     255     -41.1294 44.8547 -29.4710 5.1181 23.1651
     256     -44.0660 50.9661 -42.4678 17.0190 17.6323
     257     -46.1823 47.5396 -30.0309 4.2304 25.3599
     258     -45.9305 46.9907 -31.4009 6.6348 24.9220
     259     -43.6618 45.2776 -31.5402 8.2452 21.5512
     260     -37.7120 39.2743 -26.8799 5.6774 19.4501
     261     -47.1866 49.8430 -33.5939 6.6386 25.4374
     262     -36.2203 48.9575 -38.1588 20.3623 9.2804
     263     -39.1417 38.8064 -24.6791 3.6279 22.2154
     264     -34.2903 40.0998 -30.6485 13.0278 12.5021
     265     -47.1179 47.1064 -30.5195 6.9216 22.6687
     266     -44.9465 44.0192 -29.1198 4.5142 23.9401
     267     -40.8560 41.7494 -25.5932 1.8343 24.6626
     268     -41.3014 46.0245 -25.7634 0.3949 27.2206
     269     -43.2276 46.9563 -32.9844 8.1022 20.7971
     270     -36.9312 35.3015 -20.0728 -0.4166 23.0994
     271     -39.7316 47.2624 -38.0576 16.3374 14.2205
     272     -46.8178 49.5089 -32.0045 7.0463 25.1824
     273     -38.8415 39.9974 -29.1449 6.6155 21.8468
     274     -37.8742 44.2899 -35.0311 13.6610 15.0003
     275     -37.3169 46.4632 -38.2669 20.7587 9.8477
     276     -45.8629 45.3410 -30.8428 7.9061 22.4341
     277     -49.4996 50.6277 -29.2808 1.7984 30.0214
     278     -39.3069 46.7255 -33.3488 11.7068 16.6040
     279     -36.6010 46.5667 -37.2364 19.0795 9.8089
     280     -47.6023 51.2346 -35.1603 8.2126 25.0337
     281     -45.6367 43.9399 -24.1909 -2.5360 29.6937
     282     -41.0655 41.5703 -27.5102 5.7728 22.6372
     283     -39.0373 42.1011 -33.2776 11.1864 16.8887
     284     -32.8789 38.2872 -26.8477 8.4636 16.0870
     285     -14.7829 31.8666 -34.7498 26.7640 -7.9794
     286     -36.3801 37.3175 -26.0443 7.4924 17.8688
     287     -42.2498 50.4494 -39.0931 16.0125 17.6642
     288     -52.7522 53.3654 -32.5212 3.4448 31.9671
     289     -35.8523 45.7478 -38.2003 18.5932 10.7561
     290     -43.1494 51.1547 -39.2611 15.7555 16.5852
     291     -47.1319 51.8599 -37.1682 11.6422 21.5125
     292     -41.3005 48.1928 -36.1642 14.2976 16.5860
     293     -39.4864 43.3299 -32.1291 9.1357 20.2072
     294     -32.5991 40.4969 -31.6285 12.7701 13.3561
     295     -39.9119 45.2225 -32.7869 8.5885 20.8548
     296     -25.3063 43.9058 -43.8926 31.8458 -4.4702
     297     -38.5454 43.2620 -32.7394 10.7410 18.3541
     298     -43.5011 45.0906 -31.6669 6.7328 23.9777
     299     -41.4567 48.5090 -31.0566 7.9589 20.8668
     300     -34.9919 44.3066 -37.6523 19.2350 10.6319
     301     -33.0685 38.2585 -28.9319 8.8184 15.1734
     302     -46.2823 50.8108 -33.5167 8.5239 22.0580
     303     -31.6261 42.8379 -34.1932 17.2730 9.9676
     304     -30.2055 41.7294 -39.4875 21.1375 6.1615
     305     -30.4763 44.6600 -39.8636 21.3535 5.7962
     306     -45.5654 54.5106 -38.8886 15.1137 18.3363
     307     -37.4366 48.2469 -35.6496 17.4180 11.5233
     308     -30.0891 36.4193 -28.1764 12.6522 10.3120
     309     -38.3452 40.6655 -28.1085 7.5956 17.5421
     310     -40.1718 47.6011 -35.1055 13.3993 16.4567
     311     -47.9222 50.5079 -34.5215 8.6740 23.9283
     312     -43.9600 48.9738 -34.1857 8.1212 21.8295
     313     -38.7085 44.9123 -33.7957 12.1485 15.6665
     314     -37.3398 46.5185 -35.4893 15.5835 13.3549
     315     -31.5004 39.5797 -31.9020 14.3046 10.0842
     316     -46.8462 51.3051 -38.8091 13.1587 21.4204
     317     -33.7128 37.7701 -28.2814 7.9313 16.2249
     318     -46.5794 46.6872 -29.4593 3.1259 26.6925
     319     -24.0615 30.6208 -24.1575 10.8838 7.2349
     320     -38.6658 43.1072 -30.3173 9.3346 17.2020
     321     -43.5048 44.6927 -27.9072 4.6299 23.9715
     322     -38.9573 48.9067 -38.4319 18.6036 13.2102
     323     -49.5227 50.7716 -31.1700 4.5268 28.2388
     324     -39.7180 45.9864 -32.7494 13.5057 15.7477
     325     -41.1649 47.5124 -31.4985 8.3338 20.1315
     326     -30.6997 31.9831 -21.1034 4.6046 15.5463
     327     -34.5853 42.2969 -30.4719 10.3730 14.3382
     328     -44.0899 42.8116 -26.6952 2.0439 27.0550
     329     -26.9594 37.7695 -33.9431 21.5323 2.5856
     330     -38.8030 45.7505 -35.7383 14.8236 13.6432
     331     -41.0656 43.8387 -29.9354 5.8643 22.7257
     332     -45.4044 49.9789 -32.3253 6.4811 24.2384
     333     -39.6594 51.2066 -38.8221 14.9399 16.3362
     334     -44.5324 52.0180 -42.0924 18.4424 14.3985
     335     -39.3167 45.4085 -36.8873 14.0375 15.7915
     336     -41.9572 44.2973 -28.5197 5.5964 21.7620
     337     -45.3257 41.9005 -26.6215 0.2825 28.9577
     338     -56.9338 49.7725 -28.1764 -3.9666 38.8869
     339     -47.9080 44.1203 -22.0380 -7.0399 35.2414
     340     -34.8007 46.0936 -34.1924 14.7256 11.5784
     341     -44.0671 49.0000 -33.7676 8.7284 22.0270
     342     -33.5311 40.7312 -29.2801 9.5067 15.6141
     343     -29.0499 40.6425 -35.0489 19.5508 6.1414
     344     -40.6517 42.9014 -28.7511 5.8964 21.0254
     345     -20.8289 34.6751 -32.9492 23.6779 -0.9867
     346     -51.3281 49.1133 -31.9459 5.6385 26.7294
     347     -36.5627 43.6313 -36.9570 18.9249 10.1504
     348     -39.5908 47.5741 -33.1982 11.3615 17.5809
     349     -36.3431 40.3479 -36.1386 16.4134 12.2672
     350     -45.3514 48.3696 -34.5150 9.4283 21.4842
     351     -36.0606 38.1814 -25.0968 4.4014 19.4284
     352     -46.7868 47.4632 -36.9574 11.3405 21.6760
     353     -40.6110 46.3393 -33.8230 12.2680 16.8649
     354     -30.9784 38.6784 -29.9735 13.2751 11.8497
     355     -41.2310 43.6915 -31.3681 8.5135 20.1705
     356     -41.7150 41.6469 -26.2719 1.9671 23.6330
     357     -36.9818 48.2854 -39.9472 20.0985 10.6720
     358     -48.3417 49.6879 -35.9112 9.1380 25.4802
     359     -38.9653 39.6517 -24.9291 4.9452 19.5819
     360     -37.9792 43.7933 -32.9268 12.7558 15.5835
     361     -22.3720 33.9002 -28.3421 17.6540 2.8125
     362     -37.8461 51.1355 -41.7737 22.2548 9.4072
     363     -33.1687 44.3491 -38.2635 20.6609 8.0207
     364     -34.0794 40.7006 -34.3314 17.9313 10.7713
     365     -39.3812 38.7032 -24.6353 3.3555 21.8628
     366     -38.6010 48.8870 -38.7665 17.5654 12.3509
     367     -33.1394 38.8191 -32.2645 13.6279 12.5263
     368     -38.0862 46.0171 -31.8720 11.7188 15.3692
     369     -29.9630 41.4425 -37.8779 22.4728 5.2491
     370     -32.2923 40.6423 -34.0099 16.6932 9.3434
     371     -44.5571 48.9716 -32.3473 9.3431 20.4742
     372     -40.5348 47.2306 -35.3044 13.0642 16.4855
     373     -39.6074 43.8648 -29.2918 8.8087 17.3493
     374     -39.4796 37.3752 -23.2565 1.4429 24.5067
     375     -38.7076 47.9154 -41.2512 19.2524 11.9361
     376     -38.7792 46.4031 -35.6997 14.6812 14.8492
     377     -40.3278 46.1431 -33.3946 9.3848 19.5291
     378     -41.7259 39.3747 -22.9091 -3.1905 28.0901
     379     -35.4260 49.0741 -41.3726 21.4773 8.0416
     380     -47.6215 46.3910 -30.3224 4.5932 25.2777
     381     -41.5298 49.3704 -41.0888 19.7910 13.3487
     382     -38.6443 47.0656 -35.3513 16.0561 14.4221
     383     -36.1727 35.0152 -23.1382 4.5537 18.9430
     384     -33.6042 37.2423 -28.2515 9.1820 16.7024
     385     -26.9736 36.9315 -31.1494 16.2443 6.8168
     386     -25.4349 38.8591 -40.2935 26.7062 -0.3285
     387     -39.4717 43.1248 -31.3095 10.7542 17.5173
     388     -36.8884 44.1181 -36.5145 15.9505 12.7484
     389     -42.7552 53.5189 -42.3828 20.3170 13.9279
     390     -31.2688 34.9576 -25.6962 9.3635 13.5234
     391     -33.7850 39.1127 -32.3264 13.6091 12.9144
     392     -42.9964 47.4545 -32.2554 8.6946 20.8871
     393     -32.4503 40.4503 -33.0840 16.0522 9.4710
     394     -35.6576 34.4028 -18.4427 -3.1476 25.8102
     395     -29.6052 43.8761 -39.5874 25.4488 2.5308
     396     -35.1175 45.3494 -37.1252 18.2985 9.5042
     397     -40.8363 46.7715 -33.0286 10.1410 19.9017
     398     -43.5957 45.7791 -32.2338 9.6529 20.4439
     399     -39.7333 40.4400 -29.6012 7.2442 21.0076
     400     -32.3204 46.9056 -42.6675 23.3837 6.5077
     401     -38.7510 42.3040 -30.5035 9.2720 18.0401
     402     -52.4403 51.0967 -33.8201 5.8760 27.2062
     403     -30.8629 38.1199 -31.9836 15.3288 10.1641
     404     -35.0899 33.2271 -18.9931 -1.9504 23.1818
     405     -44.2754 43.1665 -30.4407 3.4899 25.9495
     406     -33.7786 40.4052 -29.3690 9.8210 15.6134
     407     -43.2513 43.9745 -27.0130 1.0534 26.8019
     408     -39.1846 44.9028 -34.3552 13.5324 16.0247
     409     -32.5310 43.8487 -31.5971 13.6555 11.6217
     410     -35.6671 40.6913 -28.8848 9.2045 15.6423
     411     -34.3889 49.6217 -42.6374 25.7923 5.8538
     412     -36.1224 42.6445 -33.1542 14.0963 13.2122
     413     -38.3625 46.4014 -35.8763 14.2266 15.2984
     414     -35.3828 44.0884 -35.1619 16.4493 12.6511
     415     -48.2383 40.6454 -17.3452 -12.3701 38.8388
     416     -34.9398 39.7367 -27.9900 7.4833 17.4547
     417     -43.0673 48.3008 -35.7658 12.7031 19.8322
     418     -33.9066 47.1341 -38.8150 20.7666 8.1759
     419     -33.7339 45.5359 -40.1183 20.8382 8.1492
     420     -39.9778 43.3787 -33.8832 11.7646 18.1857
     421     -36.8393 43.9496 -37.4204 17.5188 12.7548
     422     -41.3143 42.7828 -32.0339 10.1332 19.5368
     423     -33.0237 38.5638 -28.3542 10.3373 14.0233
     424     -43.2217 49.1035 -33.8924 10.1695 20.3203
     425     -34.2144 47.2488 -42.2823 23.0794 7.8224
     426     -27.2736 35.4604 -29.1826 16.3166 6.3528
     427     -26.5160 34.6772 -27.4363 13.0244 8.3596
     428     -33.2783 43.1502 -37.8487 18.4963 9.6814
     429     -41.7709 49.8836 -36.3530 14.6383 15.9694
     430     -42.4244 40.5589 -23.4399 0.9919 25.8907
     431     -43.5363 43.4261 -29.4502 6.9508 23.0117
     432     -43.6762 48.6385 -31.2645 5.7816 24.9898
     433     -36.5057 40.7930 -31.4557 12.3698 14.5974
     434     -40.1704 37.6336 -21.1529 -2.3350 27.2706
     435     -37.7263 48.4620 -39.3707 17.8951 13.0871
     436     -31.2878 35.4294 -27.0467 8.7882 14.6259
     437     -40.9331 44.0910 -28.2419 5.9790 21.8592
     438     -43.3324 49.0412 -32.3052 7.6365 22.5583
     439     -42.5661 42.2526 -27.5935 4.0509 23.7511
     440     -42.7216 50.0249 -39.8791 17.3270 16.0498
     441     -33.7758 50.2077 -43.5254 27.9586 2.3145
     442     -46.8205 46.9699 -32.8070 6.7011 26.9485
     443     -47.6064 47.4160 -29.2816 3.9123 25.4330
     444     -49.9226 53.0945 -38.4546 12.5456 21.4038
     445     -43.3067 49.4108 -36.6372 12.4022 18.6122
     446     -43.1743 49.1411 -36.3844 13.1285 18.9056
     447     -51.8280 58.5146 -42.0072 16.4926 21.3427
     448     -41.0803 47.0647 -37.0829 17.0825 13.4426
     449     -37.6911 43.2326 -31.0175 8.9534 17.1101
     450     -40.3110 48.2337 -40.3102 15.9283 14.9223
     451     -37.3868 39.2877 -24.9398 5.6417 18.5876
     452     -43.6822 47.1842 -31.6140 8.1259 20.4721
     453     -38.0229 44.1677 -31.4887 9.3361 17.3981
     454     -41.4102 45.1586 -32.8501 10.6269 18.3808
     455     -38.1390 44.1918 -33.3656 10.3717 17.1059
     456     -40.3301 48.8340 -38.3564 15.3005 16.5042
     457     -32.1702 36.7101 -27.4725 8.6636 14.9989
     458     -29.6473 38.0293 -31.6626 14.4155 9.0018
     459     -37.1978 43.7382 -32.7724 9.3607 18.7085
     460     -44.1492 45.3435 -26.7243 1.0938 26.5764
     461     -40.5895 37.8032 -19.9294 -2.4368 27.8029
