#Frame      Dih_00026 Dih_00027 Dih_00028 Dih_00029 Dih_00030
     268     -47.3645 21.1661 9.4703 -38.5469 54.5292
     269     -23.0598 -6.1359 29.1173 -43.2634 41.4704
     270      -3.0874 -25.7858 41.3214 -42.9316 31.0118
     271     -10.1912 -13.4359 29.9172 -37.2101 30.1375
     272     -27.0892 3.6654 16.4934 -32.4589 38.2106
     273     -12.9225 -15.5793 34.0906 -42.5089 34.9093
     274     -33.7213 3.0469 24.6053 -43.0041 50.4214
     275     -26.8229 1.6189 21.3300 -36.9485 39.9016
     276     -38.1640 12.3841 17.1523 -40.6819 49.8867
     277     -18.0210 -11.9206 36.1317 -48.1134 42.5736
     278     -25.0495 1.4634 20.8226 -37.7577 39.6998
     279     -34.7252 7.3426 18.5608 -40.7744 49.8548
     280     -30.7287 7.9745 15.0570 -33.2521 42.1216
     281     -25.7156 -2.8210 25.7932 -42.3354 43.4915
     282     -24.3132 4.8096 14.9736 -31.6644 36.3090
     283     -13.2876 -10.6325 26.2360 -37.0094 32.3885
     284     -18.4936 -14.0025 37.6042 -50.2949 43.3119
     285     -18.2645 -11.0793 32.2314 -44.1755 40.5638
     286     -24.5573 -1.0575 24.0700 -41.3100 43.1893
     287     -12.7449 -13.9233 32.4134 -40.0843 35.0320
     288     -23.4117 -2.1456 25.0330 -37.2355 37.7522
     289     -15.3698 -6.6575 23.9600 -35.1862 33.0249
     290     -17.8406 -14.4216 38.2169 -49.1761 42.7642
     291     -15.0009 -6.6090 23.4520 -34.1603 30.2677
     292     -30.4680 7.0040 18.8910 -36.4681 41.5879
     293     -32.1568 11.3882 13.0907 -33.0079 41.3770
     294     -34.9081 34.3641 -18.0238 -1.8122 22.9713
     295     -35.6095 36.6364 -23.9064 4.8440 18.3479
     296     -48.4720 26.3946 3.5612 -29.5553 46.1714
     297     -51.0554 46.6806 -22.0365 -8.0823 38.5126
     298     -35.5673 44.6510 -34.7839 14.3788 12.7290
     299     -32.4946 27.4716 -10.5282 -8.8080 27.9306
     300     -47.5020 34.3056 -9.8869 -16.5748 40.2935
     301     -36.1805 25.5773 -6.7157 -13.7196 32.4346
     302     -35.0194 33.6389 -18.4751 -1.4842 22.5746
     303     -45.0823 41.4384 -19.1674 -7.4134 34.8973
     304     -33.8239 25.7365 -9.1022 -10.2425 27.3536
     305     -30.7801 30.6193 -20.0987 3.8814 15.7852
     306     -41.6248 24.5554 -1.0549 -22.6809 40.2557
     307     -18.4918 -0.7924 16.7303 -27.6905 28.6998
     308     -37.2474 16.8011 7.6024 -30.6709 43.5796
     309     -36.5297 34.6991 -19.6723 -0.0350 22.3222
     310     -46.0619 34.1156 -10.6340 -15.9388 37.3191
     311     -28.2985 8.5527 12.2590 -28.9363 37.5542
     312     -31.8644 8.1051 16.7799 -39.2617 45.9391
     313     -35.2186 29.5681 -13.8145 -5.7550 25.3692
     314     -24.0286 0.0749 22.7387 -37.4790 37.9130
     315     -35.0091 22.2510 -2.0538 -18.2137 35.4148
     316     -37.5212 17.6886 8.0701 -30.5168 47.7955
     317     -44.1506 33.1891 -13.5643 -10.8470 34.1369
     318     -42.2970 35.2719 -15.0406 -9.9653 33.8721
     319     -53.5045 49.3713 -28.4350 0.5919 32.6084
     320     -44.0658 43.3415 -24.6907 1.0647 25.8661
     321     -42.3822 21.5417 4.2420 -29.3306 43.4455
     322     -44.0989 21.4514 5.5769 -30.5980 47.8500
     323     -39.9538 29.4048 -11.4366 -11.0321 32.3505
     324     -49.3652 25.6214 6.0426 -35.0364 52.6117
     325     -36.9231 12.0909 15.6687 -37.7392 49.4508
     326     -36.8948 25.6550 -6.1908 -15.1582 32.1497
     327     -38.3918 42.2177 -28.5148 7.4850 19.2122
     328     -34.5194 41.9005 -33.7075 14.7211 12.0745
     329     -27.7593 36.0779 -29.6782 16.0783 6.2062
     330     -37.6053 17.8892 5.0542 -25.4953 39.6115
     331     -39.0113 25.4656 -5.5672 -16.7318 35.3015
     332     -22.5180 15.1700 -2.5821 -10.2905 20.5339
     333     -38.4885 30.0733 -11.2751 -10.0898 28.8110
     334     -48.3366 32.1287 -4.7481 -21.4617 44.9369
     335     -47.3319 34.2832 -14.2722 -11.7383 36.5181
     336     -29.9931 26.5115 -15.1257 -1.9952 20.3108
     337     -47.9832 35.2513 -11.1011 -17.1190 41.9438
     338     -42.0626 17.7220 11.1093 -36.0048 47.7885
     339     -17.8566 -1.3427 18.5774 -31.6591 31.9430
     340     -49.7600 26.8339 3.7990 -32.7427 54.0060
     341     -29.6212 11.4489 8.8147 -26.2211 34.9215
     342     -29.7336 21.3856 -7.4950 -9.6498 25.5866
     343     -15.9122 -5.2847 21.8157 -31.8905 30.3797
     344     -32.2513 12.5485 9.4108 -28.4608 39.6450
     345     -29.7125 18.7988 -2.2622 -14.9490 27.6753
     346     -24.9238 11.9261 4.0529 -19.3104 26.1903
     347     -15.0285 2.6796 9.7662 -18.1483 21.1507
     348      -4.1531 -13.6126 24.9856 -30.4418 20.8230
     349     -12.6477 -7.8349 23.1172 -31.2669 27.2332
     350      -7.8842 -17.4462 32.9220 -38.3303 29.3848
     351      -1.7316 -22.1257 34.4828 -33.9951 24.5257
     352     -14.6098 -18.4381 38.5827 -48.3354 42.3966
     353     -12.7245 -18.7763 41.2525 -49.4715 39.7305
     354     -16.1320 -8.7354 27.2486 -37.6216 35.2684
     355     -24.1996 18.9332 -7.3014 -6.6215 20.3944
     356      -8.7287 -14.8576 29.7373 -40.4953 31.2530
     357      -6.7762 -16.4958 31.9995 -37.6036 27.3224
     358     -13.1088 -8.3179 24.8143 -32.7882 27.7673
     359     -16.0467 -9.1158 28.3988 -39.9990 37.0803
     360      -7.5957 -15.4727 30.8273 -37.2716 27.9092
     361       3.4589 -25.0141 33.5914 -33.0932 19.9332
     362     -13.3797 -6.9664 23.1797 -31.3670 28.1919
     363      -2.6962 -18.4249 31.3408 -33.9273 22.2829
     364      -0.4974 -23.8126 36.0992 -37.3564 25.0707
     365       1.7178 -29.0128 42.6137 -45.1590 27.8423
     366       5.9097 -25.5314 31.9199 -33.2019 17.7465
     367       6.5925 -35.1094 45.7147 -43.0906 23.8603
     368     -24.2911 -2.7419 24.7429 -42.7433 44.8162
     369      -4.1691 -22.0536 35.9911 -37.3893 27.7243
     370     -14.8697 -6.1173 22.3542 -32.6982 29.7751
     371     -20.1600 6.8194 6.9992 -19.7799 25.7250
     372       5.3398 -29.2411 36.9646 -38.0637 21.5584
     373      -6.7841 -23.8626 39.9206 -46.5403 35.8248
     374       5.2948 -29.7742 38.9923 -38.4105 22.1342
     375       2.5899 -22.9561 31.4320 -32.9872 20.8997
     376     -22.5038 15.6133 -2.9620 -10.1980 20.0920
     377     -30.2104 21.2610 -7.9356 -8.2104 25.2849
     378     -10.0265 -4.5748 16.6959 -23.3243 21.1212
     379     -23.5541 -6.6751 30.3922 -47.6158 45.7283
     380     -26.6272 27.5583 -17.9423 3.1860 15.5015
     381     -27.6095 31.0376 -21.2877 6.0113 13.9932
     382     -38.5220 47.0552 -38.7544 16.0720 14.9569
     383     -33.5366 45.2722 -37.4102 19.8803 9.0351
     384     -25.7611 31.1158 -21.7804 7.6470 11.1234
     385     -30.7433 20.3741 -2.4847 -15.1541 30.6746
     386     -17.2151 34.0232 -33.8120 26.9592 -7.4756
     387     -38.8283 36.7112 -23.6633 2.1417 21.8070
     388     -17.3122 26.0622 -24.3605 16.2338 0.4533
     389     -35.2400 18.1473 2.9420 -23.7307 39.2007
     390     -36.6923 38.7268 -24.9392 4.4663 18.6850
     391     -38.4829 33.1540 -18.4738 -2.6898 27.5943
     392     -41.4236 42.3342 -29.7532 7.6307 21.1894
     393     -22.8939 23.8575 -13.0759 -0.1535 14.6090
     394     -23.6949 36.8818 -34.1894 22.3702 0.6500
     395     -43.3445 40.5560 -24.0398 0.3213 26.7559
     396     -27.3666 34.5159 -27.0586 12.4772 9.3111
     397     -44.9695 37.5528 -18.2688 -7.8516 33.1094
     398     -38.2890 34.6923 -17.4503 -4.0426 27.3736
     399     -25.5169 36.6510 -36.1998 22.5413 1.9471
     400     -39.2181 40.6681 -27.7883 4.8673 22.1120
     401     -19.1138 30.2579 -28.6058 19.4213 -0.9399
     402     -34.1792 33.8953 -21.9182 0.8333 22.2111
     403     -36.4586 39.3224 -29.8029 9.9938 15.7354
     404     -32.6724 41.4844 -34.4282 17.7994 8.4813
     405     -27.7758 39.8034 -34.2157 21.4107 3.6708
     406     -16.9783 34.3303 -34.6169 26.6080 -7.7346
     407     -33.9316 37.8391 -27.8708 10.6640 14.3865
     408     -23.0071 26.9391 -21.4717 9.3143 8.0637
     409     -38.4194 36.4956 -21.5388 -1.6513 26.4977
     410     -47.6920 40.7065 -19.0224 -9.1738 36.2095
     411     -45.1445 37.2409 -19.7397 -6.6693 31.4497
     412     -32.6480 25.5253 -10.2939 -8.9156 26.9536
     413     -38.3516 28.6749 -8.0507 -14.8958 34.4077
     414     -34.9104 40.2941 -28.4625 8.8482 15.0531
