#Frame      Dih_00161 Dih_00162 Dih_00163 Dih_00164 Dih_00165
     105     -33.0093 42.9674 -34.4723 16.7698 10.0890
     106     -25.6556 39.7384 -35.3798 21.8051 2.6367
     107     -26.6639 40.9626 -34.7709 21.9768 2.0357
     108     -28.9420 49.3135 -49.1627 31.7153 -1.3713
     109     -34.5890 41.4206 -34.5262 16.2150 11.7231
     110     -40.8479 50.5906 -38.5334 18.8907 12.7157
     111     -40.4828 49.5175 -39.5628 18.2723 13.1266
     112     -29.1194 42.1528 -39.2686 22.4214 4.1605
     113     -34.6308 50.5420 -44.9041 27.9035 3.4981
     114     -35.3556 43.9974 -35.2704 17.4044 10.6751
     115     -25.5565 42.4826 -41.6126 27.5125 -1.3279
     116     -35.7785 43.5948 -34.9527 15.9758 12.5525
     117     -38.7584 49.1354 -37.9680 16.8064 14.9581
     118     -35.2388 46.1830 -40.6488 24.1530 7.8371
     119     -39.9927 51.3069 -42.3874 18.5550 14.5563
     120     -33.9063 42.9164 -34.4318 17.1995 9.3236
     121     -17.5944 33.8969 -34.6423 26.4913 -6.4964
     122     -42.2290 45.5547 -33.3442 13.0186 17.1763
     123     -25.0652 38.7193 -34.3737 22.3269 0.4681
     124     -37.0241 46.6394 -37.6455 18.5528 11.3146
     125     -44.1802 46.4919 -31.7222 7.2048 23.0124
     126     -38.2324 49.6656 -41.8997 18.7266 13.1121
     127     -35.4138 44.9050 -37.9841 19.6185 10.8917
     128     -48.8535 44.1503 -22.5580 -4.0200 31.7707
     129     -33.6911 39.1292 -28.4978 8.8070 15.8156
     130     -24.3411 37.6701 -36.8777 25.1460 -0.2055
     131     -37.6271 44.8804 -35.2510 13.1025 16.5041
     132     -43.5284 51.7599 -40.6035 19.4551 14.6034
     133     -33.6713 49.7613 -44.4847 25.4030 5.7013
     134     -41.7768 51.0607 -40.6502 19.5616 13.0763
     135     -30.4095 39.1161 -32.0942 15.8157 9.2831
     136     -36.2080 41.6240 -31.1334 11.6667 15.5635
     137     -38.6229 48.8720 -38.4774 20.2520 10.3213
