#Frame      Dih_00126 Dih_00127 Dih_00128 Dih_00129 Dih_00130
     223     -23.0826 36.0362 -32.9445 21.8216 -0.0952
     224     -46.4534 31.2972 -5.9858 -22.4508 42.3259
     225     -43.1168 21.3851 8.2544 -33.2403 49.2091
     226     -42.3683 25.3028 -0.0531 -26.6060 45.8499
     227     -49.3601 49.8181 -31.8328 2.9233 27.7806
     228     -33.9348 44.0128 -33.5170 16.4066 9.1509
     229     -12.5282 25.4777 -28.4237 23.2499 -6.8262
     230     -25.1572 33.2193 -29.0085 16.2506 4.6406
     231     -27.8726 45.1276 -42.9257 31.2963 -3.0042
     232     -40.4316 50.8203 -42.6254 21.6165 11.0556
     233     -34.1549 45.8155 -36.1906 18.3303 9.2836
     234     -31.0905 44.4355 -39.8670 23.1388 4.6001
     235     -18.2626 31.2737 -29.8720 21.6980 -2.4395
     236     -46.2025 31.9246 -7.7383 -18.7970 42.3050
     237     -29.0447 37.3663 -32.4221 15.0864 8.7434
     238     -30.1078 33.9147 -26.0472 9.3613 12.8176
     239     -25.5507 38.8323 -34.3370 21.9085 2.3905
     240     -14.7645 32.0176 -34.9877 29.1422 -9.1352
     241      -1.8956 20.4760 -29.4929 30.8635 -18.0866
     242     -36.4670 46.5070 -35.8483 15.2803 13.0772
     243     -29.5411 42.9813 -39.9030 23.8454 3.7928
     244     -33.7051 36.8625 -26.5200 8.8789 14.2350
     245     -28.3212 43.8498 -40.3657 25.6272 0.5644
     246     -33.7982 47.7721 -40.8843 24.9009 5.2671
     247     -36.0504 45.4236 -38.1883 21.3434 8.3908
     248     -38.9679 50.1872 -41.3373 22.7321 9.9914
     249     -43.6784 54.4891 -43.1254 19.3754 15.6814
     250     -36.3639 39.7424 -29.7385 9.1551 16.4128
     251     -38.1217 42.9238 -28.5313 4.4367 21.5758
     252     -39.5435 43.3445 -32.4055 11.1633 16.5531
     253      -2.2757 26.1395 -35.7715 39.6068 -23.0205
     254      -6.9799 25.9163 -33.6906 31.4077 -16.1531
     255     -35.2173 36.0882 -24.5981 7.0696 16.3373
     256     -19.5185 35.9193 -36.8771 25.2604 -3.9532
     257      -9.8354 29.6703 -36.1135 31.8665 -13.6860
     258      -9.3724 27.8469 -32.1724 29.0275 -12.8094
     259     -19.9179 36.8712 -37.4852 29.2940 -6.0489
     260     -12.8249 29.6623 -32.0457 27.4890 -9.8015
     261      -3.3715 20.7624 -26.9850 26.3511 -14.9447
     262      -3.9605 22.7737 -30.7829 29.9147 -16.5164
     263      -2.1288 21.6203 -33.2112 31.8794 -18.3331
     264      -8.5986 30.2331 -36.9679 36.4297 -17.4909
     265      -1.9190 19.0527 -26.5454 27.0396 -15.8336
     266     -10.5235 22.8365 -25.5555 20.5998 -6.6620
     267     -14.2336 31.0506 -34.4875 24.7109 -7.2635
     268     -23.5623 27.5801 -19.8847 6.3832 10.6598
     269     -19.1752 32.7616 -31.3100 21.9772 -2.7210
     270      -6.4843 25.7928 -32.3780 30.1241 -15.8517
     271       2.1217 20.5684 -32.5420 36.8959 -24.1800
     272       6.4419 16.4210 -31.1368 35.9202 -26.2993
     273      -9.9635 25.3409 -29.1229 23.0187 -8.7253
     274       1.7521 19.4007 -30.8982 34.2360 -22.8469
     275      -3.0545 19.7140 -28.5674 26.1035 -14.5285
     276      -0.3103 18.8780 -26.7055 28.5126 -18.6375
     277     -24.5596 37.5381 -35.5354 24.9619 -0.9627
     278     -11.9295 23.6448 -24.0191 19.5623 -4.7875
     279     -26.1880 34.2867 -30.6451 14.2801 6.8886
     280       1.9956 13.7570 -23.5612 25.7904 -17.2876
     281     -15.2165 33.0810 -36.1362 29.4537 -8.6460
     282     -34.1167 44.3979 -33.4824 15.3050 10.3629
