#Frame      Dih_00081 Dih_00082 Dih_00083 Dih_00084 Dih_00085
     275     -16.4793 21.7031 -18.7504 11.2229 3.4452
     276     -26.8572 37.3956 -29.7650 14.2136 7.9958
     277     -19.9043 -3.0773 21.3340 -31.4392 33.4041
     278      -6.6118 -7.1810 17.0574 -21.7578 17.8902
     279     -24.0303 9.2788 7.4715 -21.2005 28.9667
     280      -7.2870 20.9505 -25.3237 21.8511 -9.5865
     281     -27.8234 35.6269 -30.0258 14.7683 8.2431
     282     -27.8541 34.6941 -25.8310 11.8087 8.9807
     283     -14.3834 24.2600 -24.5118 17.3401 -1.7487
     284     -34.2136 36.5341 -27.3574 8.4287 16.1986
     285     -28.9667 14.0640 4.2128 -21.9749 31.9751
     286     -18.7561 3.9130 10.6798 -21.3004 25.1930
     287       1.8508 -15.8613 21.5114 -20.5718 12.3637
     288      -2.7535 -9.7953 16.9890 -20.9131 15.1984
     289     -14.4497 27.3898 -27.9372 21.7933 -4.3698
     290     -21.8964 32.2132 -32.5815 21.8943 0.0986
     291     -19.6554 19.6411 -11.5093 1.2768 11.1586
     292      -8.3438 29.0500 -38.1142 33.5179 -15.9400
     293      -7.3902 24.7076 -29.5350 26.8365 -12.1749
     294     -10.0415 23.9461 -26.3967 21.3180 -7.8915
     295     -17.3750 34.4235 -38.8910 29.5306 -7.6149
     296     -14.9136 21.2086 -17.7106 10.2798 2.5783
     297      -0.5584 16.0124 -25.0327 26.1125 -14.5626
     298     -30.4842 37.4352 -26.3392 11.9315 11.1337
     299     -22.3149 35.1414 -34.3809 23.6948 -1.0207
     300     -37.4136 31.2855 -10.8116 -11.8526 32.3418
     301     -45.0178 49.6958 -36.2652 11.1870 20.8221
     302     -43.5845 32.1921 -11.3310 -12.9572 34.5089
     303     -40.5199 28.8436 -7.8431 -14.0878 31.0208
     304     -34.0519 21.5448 -1.6235 -18.3960 32.4725
     305     -42.3834 34.2857 -13.4480 -10.2781 33.2552
     306     -28.3291 32.3725 -23.5725 8.6005 11.3105
     307     -42.4818 20.5478 6.2988 -30.0826 45.5279
     308     -32.7478 23.1958 -7.7696 -10.5906 27.7219
     309     -40.9428 41.7909 -24.2495 1.4345 26.4934
     310     -37.2104 41.6591 -28.4937 7.8943 17.8096
     311     -38.1375 39.7061 -23.7938 3.0932 20.6592
     312     -17.5999 36.1187 -38.8378 30.5680 -8.8413
     313     -44.6822 45.7671 -31.5398 5.8943 24.5576
     314     -36.3856 49.0442 -40.3224 20.8032 8.5386
     315     -31.5091 38.6021 -29.3356 9.6458 14.1973
     316     -42.3526 39.5349 -23.5439 0.3104 26.1309
     317     -13.4882 26.2666 -26.5705 21.4559 -5.1692
     318     -51.7321 38.4523 -12.3044 -19.1298 44.6762
     319     -43.9787 40.9618 -23.4564 -0.3524 26.4568
     320     -44.0234 38.9311 -19.8346 -5.2079 30.6998
     321     -33.9093 42.8765 -35.3279 17.7926 8.9614
     322     -37.2664 41.0652 -32.1359 12.3043 15.2130
     323     -37.7005 39.7195 -28.6780 7.0293 19.7374
     324     -27.1219 29.7347 -21.7855 7.3412 12.5071
     325     -23.1950 35.2921 -33.1220 20.1972 1.7554
     326     -31.8952 42.6381 -36.1480 17.7669 8.0147
     327     -18.7832 37.0370 -37.4176 26.9536 -5.3693
     328     -42.9486 34.1201 -16.4098 -8.6576 32.4874
     329     -32.7183 39.3128 -31.4312 14.2064 10.7419
     330     -14.5739 31.2616 -33.1236 27.1851 -7.6966
     331     -45.4889 38.9984 -18.5288 -6.0777 33.9843
     332     -41.1207 25.1605 -0.4080 -23.7439 41.3005
     333     -47.2087 33.3427 -7.7766 -18.4301 41.6723
     334     -19.2330 31.3770 -30.0154 20.5611 -1.3141
     335     -26.9658 35.7839 -29.9298 17.0251 5.7927
     336     -34.8413 37.3748 -25.4304 6.1124 17.3577
     337     -32.4198 34.3564 -24.8433 5.8948 17.5572
     338     -29.4295 40.4396 -32.8208 16.9941 8.0633
     339     -23.9443 42.2482 -41.3308 29.0139 -3.1517
     340     -17.3319 30.9855 -33.7880 25.7941 -5.2454
     341     -24.6418 30.5400 -26.6017 13.2637 6.2901
     342     -35.4299 36.9984 -22.7230 2.1111 20.8052
     343     -20.9505 28.8617 -24.9291 13.9924 4.4703
     344     -32.8674 33.2713 -23.6710 6.0929 16.2909
     345     -30.7254 30.2276 -19.4379 2.8241 17.6057
     346     -13.7370 20.0437 -18.1429 10.6517 1.7773
     347      -0.5582 20.6654 -29.9033 28.8455 -18.2290
