#Frame      Dih_00026 Dih_00027 Dih_00028 Dih_00029 Dih_00030
      89     -35.3477 36.1919 -19.8374 -0.9262 23.4878
      90     -38.3479 17.9395 8.4079 -30.3335 43.3134
      91     -17.2644 15.7491 -9.0688 -0.5942 10.9570
      92       3.3313 -18.0990 23.2523 -22.8721 12.5955
      93      -3.1606 -19.3709 32.4107 -37.4215 26.4061
      94       4.8010 -18.4463 24.3915 -22.7396 11.2683
      95     -10.3041 -8.7962 22.7716 -30.0041 26.1350
      96      -1.2014 -17.6402 29.1916 -31.2315 20.8132
      97     -23.1805 1.3282 18.9390 -33.1448 34.8992
      98     -21.8452 -3.0327 24.1025 -38.6631 40.2219
      99     -31.7994 14.5984 8.1289 -29.1880 38.2812
     100     -36.9593 25.7795 -5.4360 -17.3035 35.8414
     101     -31.0568 26.7677 -11.9397 -5.9256 23.6597
     102     -33.5808 20.7457 -0.5317 -19.6487 33.8974
     103     -40.6998 14.8552 14.0518 -37.7967 45.5639
     104     -30.0135 13.4103 8.0903 -25.6041 33.9629
     105     -37.7924 17.7982 6.8695 -29.6250 41.6705
     106     -27.4900 3.7828 18.8528 -35.6225 38.4798
     107     -36.0093 17.6762 6.4940 -27.9515 41.7389
     108     -31.1386 13.7856 5.7790 -24.3745 34.1599
     109     -18.0706 -0.0349 16.6953 -27.6913 28.7779
     110     -30.6908 4.4058 21.7665 -42.0718 45.7002
     111     -32.3297 7.4782 18.3244 -38.0761 45.5396
     112     -34.1063 7.7407 16.8118 -36.6785 42.9990
     113     -45.3096 27.9522 -4.4916 -21.2059 43.2365
     114     -36.9235 13.9275 11.6004 -32.9465 44.2657
     115     -40.3084 19.4099 6.7455 -30.9717 43.7685
     116     -19.2324 6.5099 7.6518 -18.6400 25.1292
     117     -44.6113 48.1088 -36.8815 10.5820 20.7574
     118     -49.1341 36.6040 -14.7860 -11.2616 39.3101
     119     -38.0666 45.3467 -33.0665 11.7628 16.7588
     120     -34.3090 27.0191 -13.3779 -5.4759 24.5491
     121     -38.7751 40.5679 -25.9624 3.4185 23.1229
     122     -37.2561 34.6195 -18.3130 -3.1007 25.4328
     123     -41.5715 36.2892 -17.2122 -6.8652 32.9385
     124     -34.5766 18.3104 3.2938 -24.3266 39.3364
     125     -42.7362 21.4873 7.2241 -34.7026 50.3495
     126     -42.8143 30.8544 -8.3561 -14.8251 35.1194
     127     -38.8445 25.8435 -3.4203 -20.1834 35.4451
     128     -35.1862 30.9374 -14.7378 -5.6068 25.8574
     129     -24.0674 19.5691 -6.3402 -8.2206 21.0878
     130     -25.8040 15.9213 -1.5547 -14.0146 25.7264
     131     -37.3561 22.9957 -2.6764 -19.5347 37.0000
     132     -29.5856 25.5395 -14.2063 -1.1154 19.0515
     133     -39.5111 38.9384 -21.1198 -2.4686 27.6977
     134     -28.4863 20.1387 -4.9458 -12.5470 27.0653
     135     -20.0317 10.3700 2.7922 -15.1852 22.1306
     136      -3.8874 -10.7987 19.7205 -22.5876 17.2347
     137     -33.8877 13.6857 9.4490 -28.6125 40.1755
     138     -31.4022 16.0024 2.0720 -20.8952 33.0044
     139     -43.4320 33.3661 -13.3211 -11.3554 33.4719
     140     -20.5869 13.7990 -3.2735 -8.0123 17.7958
     141     -34.0910 21.9236 -2.5426 -16.2581 31.8192
     142     -32.5513 13.4948 8.3249 -26.7860 37.0128
     143     -26.2580 36.3115 -32.4460 18.4204 4.4482
     144     -29.4785 30.1298 -19.0890 2.2805 17.5591
     145     -26.2284 22.6113 -11.8997 -2.8817 18.1209
     146     -33.6030 21.8118 -3.0455 -17.4027 33.9167
     147     -34.8536 32.2442 -18.7460 0.4994 19.5675
     148     -36.3503 23.2909 -4.3388 -15.3549 31.5233
     149     -45.7992 27.8405 -5.5772 -18.6820 40.8684
     150     -34.8863 34.5359 -22.1887 3.2611 19.5200
     151     -35.5961 36.7075 -21.3310 0.5470 22.7518
     152     -38.8514 39.2014 -23.8249 1.7603 24.2161
     153     -39.4832 31.8378 -16.0331 -6.9347 30.0940
     154     -39.3166 29.9019 -11.1367 -11.5790 31.5623
     155     -40.1007 32.3335 -16.6874 -5.4022 28.2495
     156     -36.7581 36.8293 -22.4394 3.0619 20.3198
     157     -37.4812 42.8529 -35.0585 15.2810 13.9925
     158     -26.5612 38.2885 -33.0597 18.6196 5.0644
     159     -35.4187 32.7463 -15.2033 -5.9088 26.1694
     160     -27.3318 20.1336 -5.9812 -11.1424 25.7113
     161     -25.5109 38.6449 -35.7032 21.9022 1.1781
     162     -28.8503 41.2650 -37.3204 24.4729 2.2496
     163     -29.8535 37.9813 -30.4636 15.7782 7.6463
     164     -29.7719 23.6014 -7.0970 -11.1367 26.9405
     165     -33.5795 39.2384 -31.1852 13.3713 11.8467
     166     -34.6569 35.9010 -24.8202 4.9169 18.5586
     167     -38.8400 43.7809 -32.8397 10.0428 18.1685
     168     -36.0030 34.6344 -18.7524 -1.8413 23.2249
     169     -28.1862 24.5405 -11.5346 -4.9395 22.0118
     170     -28.3054 38.4652 -32.0833 16.9889 7.3655
     171     -42.2885 32.7754 -11.0343 -14.1462 36.1919
     172     -37.5044 38.8148 -25.7999 4.8398 21.4513
     173     -38.0698 29.5242 -10.0883 -11.2193 31.4616
     174     -33.0318 31.4292 -17.1117 -2.4791 23.4956
     175     -39.2596 25.2252 -2.6348 -20.3345 37.7667
     176     -27.9658 18.5512 -3.2013 -13.0386 25.4691
     177     -30.5735 9.9176 13.6591 -33.7449 41.4252
     178     -45.5269 32.7159 -10.5815 -13.4989 36.9990
     179     -34.9562 17.7470 5.4003 -26.9911 38.2539
     180     -43.3542 24.9145 3.6273 -30.5075 46.4613
     181     -36.0634 19.9959 2.8338 -25.3171 37.8060
     182     -29.3119 1.0137 24.7354 -42.9564 46.8964
     183     -30.3668 11.4678 9.7523 -28.0311 36.9941
     184     -32.8358 37.5284 -26.8688 7.6607 15.7129
     185     -16.7215 32.4233 -33.9180 25.2421 -5.9923
     186     -31.0586 33.2638 -23.3444 4.2283 18.3582
     187     -41.1744 45.5195 -31.6091 9.6351 17.7999
     188     -38.5555 40.3518 -28.0810 6.5527 21.0340
     189     -48.3981 33.7066 -8.9651 -20.1629 44.2645
     190     -33.4980 11.9480 13.7350 -36.2041 44.4756
     191     -46.2617 34.7356 -13.6450 -13.3836 40.0085
     192     -33.1137 32.2270 -20.6844 1.8086 19.7832
     193     -33.3311 19.4945 -0.7659 -19.5869 34.2139
     194     -41.9294 27.6396 -5.1573 -19.1254 36.8476
     195     -40.7645 43.8046 -28.4580 5.2724 22.0819
     196     -28.9936 35.3176 -26.2335 10.9642 11.7469
     197     -38.7954 43.8082 -30.0080 6.2149 22.1913
     198     -43.4466 30.0532 -4.0220 -23.0725 41.3241
     199     -30.1197 9.3455 12.4575 -30.7701 40.5723
     200     -33.0685 18.6210 2.0495 -21.3545 35.4713
     201     -35.3553 14.6485 7.7380 -27.4780 38.9220
     202     -40.2282 27.9825 -8.6329 -14.1620 35.1527
     203     -32.8233 17.4959 4.2935 -24.4849 36.3650
     204     -35.5117 48.5431 -43.1782 23.0323 8.2597
     205     -23.9176 37.5626 -36.0861 24.0890 -0.5194
     206     -34.9729 39.5142 -28.1554 8.1427 16.2512
     207     -24.1160 36.3881 -33.2707 20.6439 1.2646
     208      -6.2737 19.5517 -22.0764 20.7313 -10.0901
     209     -39.1656 37.1826 -21.1167 -1.0271 24.9877
     210     -17.5469 25.7644 -23.4978 13.8974 2.1755
     211      -4.6236 15.9769 -19.8708 17.4039 -8.1058
     212     -21.7602 31.4335 -27.6560 16.5048 3.4808
     213     -23.0218 30.9445 -27.2738 16.0493 4.2957
     214     -28.5664 35.4329 -28.9572 13.6378 8.9826
     215     -41.6210 41.2506 -23.0323 -1.3796 29.0174
     216     -34.0678 18.9520 2.0587 -23.0860 34.7231
     217     -28.0162 44.6582 -43.9521 28.2935 -0.6102
     218     -35.3907 32.8203 -17.2780 -2.0540 22.3129
     219     -31.5921 14.3120 7.1883 -25.0728 35.7056
     220     -33.9591 32.9614 -21.4182 2.9885 19.0387
     221     -27.8090 34.3511 -29.6069 14.2860 8.6240
     222     -32.2961 36.7408 -26.1928 8.1608 15.2149
     223     -42.0342 44.6696 -28.5648 5.0129 22.0655
     224     -35.1651 36.0103 -22.8782 2.1628 20.7164
     225     -35.4530 39.3949 -27.9243 8.9750 16.6697
     226     -19.7345 31.1690 -29.9666 21.0144 -2.1784
     227     -28.1804 34.8044 -29.3684 14.4727 8.3793
     228     -33.2931 36.9628 -26.8863 9.3162 14.3307
     229     -34.8201 25.3065 -10.5796 -8.9107 27.2349
     230     -17.9803 25.1197 -21.2792 11.1053 3.9752
     231     -14.8857 32.1002 -34.7938 29.1970 -9.7841
     232     -32.9464 41.1812 -34.9798 17.1990 9.7245
     233      -8.9070 29.7264 -35.8419 34.0805 -15.2135
     234      -7.8731 29.7209 -36.4772 34.4922 -17.1864
     235     -27.4030 26.0097 -15.8845 -1.1621 18.5204
     236     -51.8957 49.8122 -30.1203 -0.1797 31.3297
     237     -41.2054 35.5606 -17.0805 -7.7413 31.2866
     238     -33.7237 5.7459 22.8571 -44.7272 44.6016
     239     -13.7291 -0.6690 12.2459 -21.2619 22.3935
     240     -22.6065 6.9064 10.6026 -25.3569 30.5179
     241     -43.3438 29.2665 -6.4951 -17.4301 37.2065
     242     -33.4402 15.1725 8.2604 -30.7550 41.4626
     243     -40.5331 35.9104 -18.3416 -4.7720 27.6097
     244     -36.0159 31.6621 -15.6106 -4.0433 25.1680
     245     -45.9119 27.7275 -2.4966 -23.9557 44.1881
     246     -36.9027 16.9095 6.0856 -25.7895 37.6478
     247     -31.6076 13.2590 9.8690 -28.2142 34.5533
     248     -43.9499 21.2901 8.2568 -35.6882 51.1320
     249     -36.2083 13.3907 10.6674 -33.3579 45.4232
     250     -31.8408 16.7237 3.8818 -23.8248 35.4134
     251     -41.9614 46.1598 -36.0609 11.5261 19.6792
     252     -40.1663 44.1583 -27.4141 5.2090 20.9763
     253     -29.1578 43.4357 -39.9293 25.5015 0.5470
     254     -32.6526 31.1512 -17.8789 0.5588 18.8645
     255     -43.6854 35.5779 -15.1346 -9.2325 31.6221
     256     -29.3184 28.7383 -15.8778 -2.5486 21.3878
     257     -37.3510 18.0838 7.2389 -30.0716 40.5142
     258     -34.3142 21.2846 0.1503 -20.2949 35.3553
     259     -37.6330 2.7495 29.5792 -53.2365 51.2342
     260     -30.8267 8.8834 13.2825 -31.8313 38.3403
     261     -46.2500 27.9936 1.0736 -29.8980 47.1855
     262     -37.4423 37.7055 -23.4014 2.1986 21.5272
     263     -37.6330 36.0768 -22.2031 0.5538 23.4142
     264     -43.5395 42.6321 -23.6668 -0.9522 27.2890
     265     -45.1091 44.9238 -32.1456 7.9257 22.3343
     266     -41.5048 37.1456 -18.1795 -6.5080 31.0015
     267     -46.8326 47.5513 -24.9560 -1.1613 30.2592
     268     -43.0504 46.8998 -29.7554 5.1481 24.1532
     269     -44.1743 32.7290 -8.2992 -17.9785 39.9425
     270     -29.8267 14.3231 6.9247 -26.4945 36.0862
     271     -44.2792 36.4628 -18.2771 -5.7102 31.5218
     272     -38.1426 35.3660 -20.3484 0.7566 22.8933
     273     -35.0667 26.1266 -7.7548 -12.6370 29.8078
     274     -49.2419 34.2326 -9.7446 -16.9153 43.4867
     275     -50.0340 37.5416 -11.1738 -18.6647 44.0575
     276     -33.7465 28.8174 -11.6504 -9.5251 28.8431
     277     -33.0083 31.1766 -17.3786 -1.3874 21.8521
     278     -27.3373 29.3867 -18.4122 1.7616 16.5350
     279     -40.5033 26.8887 -6.3082 -16.3598 35.4790
     280     -34.6640 28.5177 -11.2806 -9.2495 27.8342
     281     -48.4565 37.3297 -15.8341 -10.1028 35.8972
     282     -45.1402 25.3346 2.0090 -27.3679 44.8712
     283     -15.3146 7.7442 1.9252 -11.4580 16.7381
     284     -39.5253 25.2250 -2.9636 -20.6380 37.5329
     285     -40.5987 26.8244 -4.0084 -20.3070 38.1590
     286     -33.5392 32.1621 -20.4741 1.5894 20.7758
     287     -36.8800 31.6241 -11.7784 -11.0407 29.9590
     288     -38.3363 28.5989 -9.0123 -14.4971 33.6312
     289     -31.3754 14.6445 5.7038 -24.1326 36.1785
     290     -16.1558 -0.9989 15.9840 -26.4835 27.3570
     291     -30.5517 15.9398 1.7642 -20.5364 33.0317
     292     -42.6889 33.9318 -13.3602 -11.3260 33.2220
     293     -43.6057 40.1022 -22.5668 -2.9532 29.8304
     294     -42.7994 37.7063 -18.5149 -5.5161 29.2476
     295     -44.1489 42.6336 -26.7311 0.7777 27.6029
     296     -37.5109 39.7342 -27.7655 6.2646 19.9428
     297     -32.9541 34.1889 -20.6109 1.9839 20.2672
     298     -34.0713 42.4255 -31.1885 12.2206 14.0785
     299     -38.7513 33.3313 -18.1705 -3.6430 26.0171
     300     -43.2333 34.6782 -15.2744 -7.7844 31.8211
     301     -29.9340 35.5924 -27.5968 12.3289 10.0979
     302     -43.4556 32.2002 -11.5109 -12.8409 34.5029
     303     -22.0167 28.4057 -25.9045 14.0945 4.7391
     304     -44.3189 46.9272 -31.7267 7.4365 23.0427
     305     -12.4187 19.9609 -20.5485 13.9589 -1.0936
     306     -37.4397 48.0599 -37.2241 17.5725 12.6869
     307     -22.3087 34.3522 -31.3318 21.7488 -0.1189
     308     -33.6493 39.4045 -28.6721 11.5966 12.9406
     309     -19.4925 31.1124 -30.1713 19.8106 -0.2726
     310     -30.0600 40.3156 -34.4651 17.9919 7.3721
     311     -18.1412 34.2146 -34.9037 24.9351 -4.3264
     312     -24.3349 38.6612 -35.8485 24.7616 -1.9649
     313      -2.5470 23.8006 -34.4983 35.5457 -20.0822
     314     -22.4021 33.5890 -31.2580 18.8496 1.9413
     315     -39.5776 42.4561 -28.5293 5.3052 22.5139
     316     -25.7045 40.3923 -37.9469 24.2619 1.3127
     317     -22.4068 31.5278 -26.3072 15.8381 3.6455
     318     -29.4191 45.6486 -38.5332 22.5241 3.3134
     319     -29.6547 27.4504 -16.8200 0.9570 17.6113
     320     -36.3042 37.1263 -24.4655 4.7600 19.7677
     321     -33.0752 42.0616 -32.0110 14.3901 11.3742
     322     -39.4047 42.3908 -30.8963 7.8652 19.8385
     323     -34.6401 41.4375 -33.0211 14.7403 12.2455
     324     -36.8650 41.7076 -27.6801 8.8146 16.9776
     325     -43.8180 35.8038 -16.3208 -7.3701 31.3045
     326     -35.5071 42.9896 -30.9713 11.7581 15.4299
     327     -42.9272 43.6544 -26.1624 3.1006 24.6835
     328     -44.0839 40.9269 -24.2244 -1.6787 29.0738
     329     -28.4137 39.3854 -31.6894 15.7460 7.3981
     330     -36.6912 43.8530 -33.3857 13.6668 13.4626
     331     -39.3595 40.1957 -27.1117 5.9882 21.3206
     332     -43.7344 42.7932 -23.8848 0.2673 26.3655
     333     -37.1730 35.2540 -21.1567 0.9937 23.6881
     334     -30.8471 34.1806 -22.8206 3.4797 18.6676
     335     -35.2604 46.6881 -37.4723 18.8580 9.6378
     336     -42.1567 40.6038 -23.9847 0.0268 28.1773
     337     -32.7117 36.2405 -27.6001 8.6298 15.0603
     338     -13.4646 25.5019 -26.7583 20.9558 -4.6404
     339     -36.6106 44.9484 -36.8707 16.6879 12.1715
     340      -7.8841 20.0655 -24.1160 19.5792 -7.7210
     341     -22.8122 35.9603 -34.6293 24.5890 -2.7903
     342     -18.8955 30.8899 -29.7376 21.4828 -1.4102
     343      -9.7044 25.4480 -29.2960 25.2893 -9.9678
     344     -26.9072 38.2574 -34.7861 18.5739 5.4467
     345     -32.3018 40.8841 -31.0531 12.7786 12.8230
     346     -43.8952 38.7437 -21.6053 -0.6949 28.0190
     347     -13.9979 17.4943 -13.4255 6.2197 4.5594
     348     -21.0749 31.2748 -29.0536 18.1838 0.9208
     349     -28.2323 33.1881 -22.3082 6.1901 14.1981
     350     -27.5076 18.7298 -3.0442 -13.7960 25.5565
     351     -42.0133 31.7103 -9.7269 -15.7532 37.2058
     352     -15.0932 10.1720 -1.8174 -7.0503 13.9789
     353     -38.6669 26.3258 -3.0013 -20.4290 37.8928
     354     -42.6151 42.8952 -25.5855 0.9815 27.3135
     355     -42.7845 36.8454 -17.6222 -7.8866 33.3698
     356     -33.9728 30.7349 -17.8642 0.1196 19.1053
     357     -37.8790 35.7595 -22.3881 2.7427 21.6498
     358     -47.7191 39.6016 -16.9516 -10.4752 37.9256
     359     -43.5408 39.3451 -24.1963 0.6128 26.6129
     360     -40.8744 37.3879 -19.1750 -3.9274 28.3481
     361     -21.0555 30.5238 -28.3524 18.4676 0.5904
     362     -30.7630 37.5353 -30.3151 14.3711 10.1936
     363     -28.5227 15.7378 2.0481 -19.6502 30.0454
     364     -35.3382 23.1731 -4.9510 -14.6164 32.3324
     365     -39.4362 23.0243 1.3908 -25.0313 38.7688
     366     -43.6241 42.9187 -25.9990 0.2303 25.8823
     367     -36.6090 40.4635 -28.2216 7.0893 18.6346
     368     -26.2577 40.4780 -35.4299 20.5051 3.2703
     369     -34.7357 37.6601 -26.7504 8.1720 15.4857
     370     -45.8015 37.6948 -17.0789 -9.2637 37.2912
     371     -36.8928 35.8545 -21.9005 1.9866 21.7904
     372     -40.5403 35.2649 -14.4323 -9.5497 31.7973
     373     -37.0305 34.0268 -16.3725 -5.0427 26.6890
     374     -41.7482 42.0593 -24.6588 1.9840 23.8783
     375     -49.8147 49.0279 -28.4746 -0.3567 32.2971
     376     -35.8442 38.7835 -26.9868 9.1374 15.3583
     377     -31.8943 17.6749 1.9529 -20.2402 33.8496
     378     -30.6230 25.8704 -8.5409 -9.9317 24.8755
     379     -39.3982 30.7606 -10.7063 -13.4056 35.4526
     380     -41.8334 35.9889 -17.7826 -7.4803 31.5746
     381     -30.1444 33.1818 -25.5079 10.6757 12.4460
     382     -30.2873 40.1736 -33.2029 18.1870 6.9562
     383     -32.7432 32.0245 -20.0861 1.3777 20.9216
     384     -34.2574 29.0727 -11.3296 -9.7290 27.5287
     385     -33.2681 32.9179 -21.3673 1.8052 19.6482
     386     -50.8587 43.9735 -20.9372 -9.1835 38.2627
     387     -25.2625 34.4853 -31.2324 16.9913 5.8375
     388     -46.6831 51.4789 -36.2448 9.8707 23.6325
     389     -28.7157 38.2369 -31.4646 15.6425 8.5800
     390     -39.9710 33.0130 -16.3481 -6.0652 29.4503
     391     -30.8907 40.3642 -32.6307 16.6891 8.1206
     392     -48.5026 48.9144 -26.4422 -2.2982 33.2770
     393     -32.3712 37.3031 -25.4289 5.0053 17.7428
     394     -41.2341 46.0247 -33.3484 9.6763 19.3747
     395     -38.7269 36.0528 -21.5883 0.8076 23.5397
     396     -42.4070 40.4953 -20.5219 -4.2868 29.8026
     397     -38.2371 31.7076 -12.7422 -8.6973 28.7106
     398     -53.4742 45.2529 -22.1628 -6.2544 37.0343
     399     -44.5635 51.2264 -36.1179 10.4315 22.7609
     400     -32.5333 16.8271 2.2000 -21.8628 34.8910
     401     -16.6107 32.4204 -32.7640 23.9430 -5.5041
     402     -32.1479 35.2250 -25.3178 6.4019 16.9254
     403     -39.2474 39.1758 -20.4654 -3.6878 26.5819
     404     -36.0252 29.9443 -14.6597 -4.8770 25.0605
     405     -42.4794 45.2935 -27.5320 4.7152 22.5652
     406     -44.2436 45.4942 -28.8072 2.5530 26.5186
     407     -29.8917 37.3123 -34.4087 18.1817 6.7603
     408     -25.5972 35.4833 -29.1782 13.9906 6.4770
     409     -43.4914 23.3912 3.2014 -29.4115 47.1011
     410     -41.1111 35.1117 -18.2014 -5.0644 28.7777
     411     -45.1648 43.0663 -22.8761 -3.8931 30.9421
     412     -34.5321 13.3273 10.8921 -31.8395 42.0743
     413     -32.9057 27.5087 -14.3093 -4.3095 23.5064
     414     -37.7362 37.5599 -24.2068 3.3152 21.5260
     415     -44.2357 35.9037 -15.1143 -10.6256 33.8311
     416     -43.6143 32.4218 -10.4209 -13.1469 36.5097
     417     -41.4254 47.4913 -33.1702 9.7059 19.6522
     418     -31.7422 37.6634 -32.4036 16.1221 9.2684
     419     -38.6488 42.1880 -33.4155 11.8278 17.4171
     420     -51.1502 44.7318 -20.7099 -8.5389 37.6161
     421     -42.1689 40.0544 -22.4259 -2.8119 28.5673
     422     -33.4846 34.4388 -22.6126 3.5742 18.9409
     423     -41.5796 35.5512 -16.1047 -7.3847 31.2036
     424     -32.2338 21.3706 -1.6215 -18.9340 34.6705
     425     -40.8626 40.6462 -27.1415 4.6295 23.8891
     426     -41.4693 38.6447 -20.4177 -2.2086 26.2927
     427     -37.7557 36.9544 -18.3085 -3.0604 25.7439
     428     -46.8804 40.2551 -18.8138 -8.3433 35.3572
     429     -46.4637 46.4934 -30.7574 5.4204 25.7112
     430     -35.5638 47.3046 -39.2658 16.1734 12.9486
     431     -40.7341 34.8195 -17.4870 -5.4814 28.8032
     432     -37.4065 35.6003 -21.3987 -1.3762 25.7004
     433     -32.0099 35.1375 -26.5502 8.7258 15.4105
     434     -28.0993 23.1514 -11.4822 -4.3059 20.1437
     435     -31.3599 30.6338 -20.2809 5.0974 15.1521
     436     -34.8151 26.9192 -8.5690 -12.6617 31.0306
     437     -36.6006 34.6461 -19.7818 -0.1450 23.5616
     438     -40.0111 31.2418 -9.8166 -14.0185 33.4246
     439     -37.7712 24.6636 -1.9586 -21.0630 39.3755
     440     -38.5381 26.6577 -6.2656 -17.4500 36.5680
     441     -41.8299 27.8086 -3.1370 -20.5578 38.7383
     442     -28.2983 13.1057 5.0033 -21.0182 32.2894
     443     -19.3722 25.3972 -21.5436 11.5696 4.6024
     444     -32.3074 39.5444 -31.0907 13.2441 12.4591
     445     -36.3654 25.0099 -7.5488 -12.4281 30.6497
     446     -39.7326 36.9022 -24.6882 3.1024 23.3714
     447     -26.0394 42.8261 -39.5859 24.8852 0.0164
     448     -20.7098 38.1844 -41.1375 31.9894 -7.2137
     449     -42.0062 42.2981 -23.5559 0.6134 24.3953
     450     -34.7680 27.4624 -13.7725 -4.4221 24.4313
     451     -21.1616 30.9512 -27.6186 17.3472 2.3415
     452     -30.7043 30.9059 -20.0483 2.5951 17.7579
     453     -40.8805 39.3033 -23.8399 2.6748 22.6528
     454     -37.1700 40.5659 -27.0049 5.5301 20.3593
     455     -35.8761 45.7247 -39.0771 20.6843 9.2431
     456     -43.5144 44.4448 -29.1878 6.0988 22.2110
     457     -35.8585 39.3727 -27.2591 5.4033 19.5353
