#Frame      Dih_00126 Dih_00127 Dih_00128 Dih_00129 Dih_00130
     276     -14.7234 28.7664 -29.2679 23.3288 -5.4106
     277      -1.0451 23.6570 -34.2143 37.2260 -22.7131
     278     -27.2195 35.2780 -26.5845 10.6259 10.1333
     279      -6.5928 25.0306 -33.1356 27.3532 -13.3744
     280      -8.3988 25.6574 -30.7834 26.8181 -12.6167
     281     -12.9476 30.6273 -35.3185 31.0452 -10.6627
     282      -3.4580 23.6721 -34.6782 33.7136 -18.5919
     283      -8.4549 26.1553 -33.1969 30.2293 -13.6730
     284     -17.9355 40.6781 -43.4956 35.6757 -10.7872
     285       0.5388 21.1462 -33.2581 36.5814 -23.3915
     286      -5.1801 19.9004 -27.2807 23.7805 -12.1317
     287     -22.0995 34.0935 -33.6332 23.8058 -1.6251
     288      -1.7977 20.5350 -31.7643 31.0464 -17.7855
     289     -13.7048 26.4835 -28.7855 22.2771 -5.2583
     290      -3.0976 18.2439 -26.5626 25.6428 -13.8551
     291      -8.8355 23.9631 -29.0170 24.2708 -9.8836
     292     -18.9949 29.1735 -26.5625 16.4560 0.7022
     293     -12.0374 27.5096 -32.7405 26.7619 -8.9439
     294      -0.3335 18.7554 -27.2194 29.7105 -18.4502
     295      -5.7424 21.9331 -28.8852 24.8611 -12.7124
     296     -10.3230 24.7408 -30.1240 23.9505 -8.9138
     297       1.3635 17.4265 -28.1747 29.8819 -18.8177
     298       0.0618 20.3678 -30.8027 32.9349 -21.0658
     299     -17.4403 33.1920 -31.2100 22.6307 -4.0175
     300      -6.3759 25.1664 -31.3256 29.1889 -14.3990
     301     -22.8633 35.5004 -31.5622 17.2849 3.2570
     302     -14.9112 34.6937 -39.1062 31.5503 -10.9169
     303     -24.2016 35.3727 -31.5526 19.4802 2.6047
     304     -24.1870 40.3243 -39.2147 29.0964 -3.3026
     305     -12.2326 28.5019 -32.2172 26.0480 -8.5226
     306      -7.0288 30.1593 -41.1401 38.8580 -20.8493
     307      -4.0151 23.5223 -34.1487 34.5678 -18.2048
     308     -10.3873 28.7031 -34.3806 30.1525 -12.8112
     309     -26.3754 38.4310 -34.6011 21.5977 2.8203
     310     -11.2985 24.2963 -27.7175 21.5418 -6.3189
     311      -4.0404 24.4558 -32.8192 32.3135 -17.6862
     312     -19.5369 40.0620 -43.5089 34.2393 -8.5147
     313      -4.1622 23.7646 -32.2152 31.3008 -17.2512
     314     -17.8252 27.9124 -25.7759 17.8418 0.2089
     315      -2.9885 26.1847 -36.4243 36.6861 -21.2757
     316     -16.3443 34.6931 -37.1707 29.5468 -8.6438
     317     -12.5790 32.6058 -37.8834 31.4457 -12.7497
     318     -16.8743 30.7864 -32.0711 23.5128 -3.3819
     319      -2.2937 18.3572 -25.4138 25.4533 -15.5884
     320     -12.7861 28.3486 -30.1854 23.5473 -7.6063
     321     -13.8191 31.3743 -35.5923 29.3796 -10.7154
     322     -28.3108 39.3518 -36.9420 21.0506 4.5333
     323     -15.8805 35.9916 -37.0380 32.1271 -9.6666
     324      -4.6712 27.2669 -40.7360 38.8128 -21.6802
     325     -21.2672 36.4821 -34.8716 23.9245 -1.8165
     326       2.0549 16.7796 -26.6476 28.6355 -19.0287
     327     -30.0818 41.1904 -39.0160 22.0894 3.8534
     328     -30.6247 29.0484 -18.0444 0.3907 19.0949
     329      -0.6989 19.2525 -28.4397 29.5070 -18.2360
     330     -17.6498 33.0110 -34.7513 26.6463 -5.7550
     331     -10.6355 28.4282 -33.2216 30.8564 -12.9302
     332     -22.7284 34.7216 -32.4286 19.0651 2.4567
     333     -13.0445 32.8066 -40.5894 33.1813 -12.4843
     334     -23.3846 40.6951 -39.8783 28.2489 -3.4638
     335      -7.5022 24.5453 -29.1691 26.3098 -11.2506
     336     -32.0281 41.9158 -37.2131 19.8616 8.2329
     337     -16.0330 27.9251 -27.2663 19.2715 -2.2061
     338     -29.2998 46.4006 -39.6912 25.3073 1.8629
     339     -26.0442 40.3811 -37.7661 25.1460 0.8454
     340     -12.4931 34.9554 -40.1089 35.1616 -15.0840
     341     -21.1669 40.0355 -44.0543 34.8633 -8.1721
     342     -20.3366 35.9824 -36.0880 25.4259 -2.6803
     343     -22.0461 39.6904 -40.2240 29.5151 -5.6133
     344       0.2036 17.4726 -26.0776 26.9188 -18.5987
     345     -24.2553 32.8086 -31.7204 18.1782 3.8842
     346      -1.3162 24.4871 -35.4718 36.3151 -22.0062
     347      -6.2755 21.7872 -28.0659 24.9625 -12.2218
     348      -4.9251 21.5220 -28.2796 25.6376 -13.8581
     349     -18.3860 34.2484 -34.6575 24.6609 -3.9056
     350     -22.9991 34.4693 -30.2960 16.7616 3.9839
     351     -25.2818 37.0407 -32.4314 17.9627 4.1674
     352     -11.8083 29.9502 -33.7359 26.1876 -10.0828
     353      -6.5895 25.7007 -33.0032 30.7872 -16.2995
     354     -19.2630 31.4814 -30.7241 19.9781 -0.7623
     355     -18.8382 33.3287 -33.3442 24.7973 -4.2673
     356     -11.2288 30.5724 -35.3232 30.8970 -12.9171
     357     -10.8333 32.0878 -39.9996 34.7133 -15.5049
     358     -14.9548 33.6402 -36.7715 30.0257 -8.9681
     359      -3.7875 22.3477 -29.2713 29.7392 -16.4485
     360     -22.9234 39.5207 -40.5508 28.9182 -3.7901
     361       1.7599 21.1393 -33.4991 35.5328 -23.8627
     362      -2.3553 25.7266 -35.6395 39.7954 -23.1542
     363     -21.0350 35.2206 -35.5495 23.6368 -1.8863
     364      -7.8850 28.4388 -36.1501 33.5192 -16.3720
     365       0.1957 25.4125 -36.4863 37.5159 -24.0296
     366      -8.2982 30.3277 -37.2461 32.5803 -16.4034
     367      -6.4567 24.6032 -30.9297 29.5036 -14.4711
     368      -7.1905 22.8499 -28.6338 24.6706 -11.3060
     369      -5.9813 23.7432 -31.7817 29.2170 -15.2967
     370      -9.8820 27.1433 -35.1877 30.0900 -12.6531
     371     -10.3297 32.8681 -38.7343 32.3331 -15.0644
     372     -25.1297 34.4115 -30.9638 17.0907 4.8652
     373     -23.2048 35.9961 -36.0530 24.6833 -0.9188
     374      -2.7294 26.1194 -37.1696 36.0044 -21.6262
     375     -11.6111 32.8851 -39.0607 34.3622 -15.6137
     376     -23.4249 40.4644 -41.0549 29.8733 -4.2729
     377     -33.9507 45.3826 -44.5251 26.3020 4.2363
     378      -8.5013 22.7951 -28.1829 25.1722 -9.5883
     379      -8.4805 25.0596 -30.7362 28.6361 -12.1612
     380      -6.8120 21.2676 -27.4744 25.0901 -10.8845
     381     -15.8074 27.3394 -27.0528 19.8476 -2.8640
     382       1.6154 20.2142 -31.9598 34.0382 -23.7925
     383     -13.1540 34.9162 -41.3547 32.3407 -12.9072
     384      -6.8732 28.8409 -39.2597 37.7107 -20.2602
     385      -4.6846 23.5233 -31.8486 29.5380 -16.2465
     386     -23.6924 36.1343 -33.5720 21.9808 0.4078
     387     -13.0113 27.2059 -30.6566 22.7106 -6.6726
     388     -16.6772 31.4528 -33.5306 24.1062 -5.7065
     389     -16.1834 24.2037 -22.9935 13.3551 2.1615
     390     -11.8627 29.1866 -32.8845 26.2374 -9.4748
     391       5.0948 12.3913 -23.6949 28.0906 -21.4718
     392       2.8857 18.8245 -30.9419 34.8412 -24.5659
     393      -3.7855 20.5108 -27.3692 27.1318 -15.9559
     394     -18.5125 31.9369 -31.2631 22.3066 -2.9860
     395     -15.9394 32.4955 -33.5537 26.9420 -6.8630
     396     -16.3096 25.0442 -23.7337 16.6040 -0.5457
     397     -10.2779 25.8634 -29.9409 26.2320 -10.5256
     398      -2.1159 24.1245 -33.8817 31.7751 -19.9188
     399       3.8469 20.4270 -35.3269 39.3577 -25.9926
     400     -17.2414 32.4918 -35.2366 24.5164 -4.6282
     401     -13.0513 32.7936 -37.6415 34.2671 -12.8404
     402      -8.5537 24.5037 -30.3959 25.8240 -11.4660
     403      -3.8782 23.3411 -32.7438 31.7633 -17.7634
     404      -8.7980 28.4805 -33.2846 31.2508 -14.0908
     405     -10.1904 27.6853 -35.0481 29.4427 -11.9680
     406     -10.5701 31.7237 -36.8276 34.2853 -14.3594
     407     -13.4461 30.9612 -33.0534 27.8195 -9.0414
     408     -20.5500 38.3766 -40.3453 30.9979 -6.5037
     409      -8.7574 23.0348 -27.9725 24.1625 -8.5956
     410      -8.4684 25.4503 -32.7616 29.2611 -13.4491
     411     -20.4264 31.8777 -30.8337 21.2104 -0.4387
     412     -14.5604 37.0815 -41.8807 33.2129 -13.0197
     413     -10.1441 23.3584 -27.1787 22.8155 -8.1604
     414      -9.7809 28.1078 -33.4922 27.7087 -11.5906
     415     -14.5610 29.3514 -33.6074 25.6105 -6.7198
     416     -14.4129 29.6473 -32.6347 24.2698 -5.7274
     417      -9.5890 29.3069 -36.1393 32.7002 -15.4422
     418      -4.1973 24.1478 -33.9161 33.3766 -18.7820
     419     -12.3306 29.7428 -31.9829 25.9277 -9.1545
     420     -29.2104 42.9731 -38.8347 23.0002 3.6733
     421       3.2869 16.6603 -28.1133 33.0867 -23.7372
     422      -3.9795 22.0241 -29.5765 27.4516 -15.6918
     423      -9.6466 22.9304 -24.5914 21.1718 -7.9355
     424      -6.7665 24.9696 -31.8517 28.7044 -14.6672
     425     -13.0528 22.5251 -21.7349 14.9231 -1.4002
     426     -12.5750 27.2430 -32.1261 26.7516 -8.8506
     427     -20.4778 32.7384 -30.1590 18.9511 0.2802
     428       1.0007 21.3733 -33.5453 33.3110 -22.4890
     429       0.6901 23.1657 -36.9000 36.1814 -24.5879
     430      -9.6773 32.4684 -38.9763 34.8819 -16.5366
     431     -17.5168 33.9890 -37.2722 29.1875 -7.1105
     432     -35.1864 45.4173 -35.0712 17.6471 11.0127
     433     -23.1282 41.4672 -44.4730 32.6800 -6.1772
