#Frame      Dih_00021 Dih_00022 Dih_00023 Dih_00024 Dih_00025
       1     -14.4542 24.9272 -24.4286 15.7437 -1.0212
       2      -3.5679 19.0799 -24.4601 23.2113 -13.1611
       3     -19.7830 27.0978 -23.1321 11.2110 5.1832
       4     -22.4692 36.9731 -36.6339 20.9681 0.7098
       5     -37.3787 28.6351 -9.5455 -13.1825 30.8425
       6     -23.2815 -1.3001 23.7550 -37.4742 39.9102
       7     -34.0213 29.5745 -15.0526 -3.4617 22.9902
       8     -34.1794 37.0451 -22.4145 1.9335 20.4406
       9     -26.7882 31.4905 -25.5516 8.4576 12.5556
      10     -29.0860 37.6302 -29.0905 12.4779 10.6097
      11     -31.2193 37.9892 -25.4299 6.9518 16.4495
      12     -29.0055 34.6829 -28.0139 13.3273 9.4470
      13     -38.7635 39.6191 -23.3797 2.1590 22.2851
      14     -36.9542 32.1206 -15.8955 -4.1907 25.0889
      15     -40.6633 43.7726 -27.8357 5.2331 21.9019
      16     -32.4927 33.6226 -22.2215 3.1196 18.8221
      17     -46.1518 45.2605 -27.5581 3.0535 25.6498
      18     -41.5073 39.5252 -23.0504 -0.5917 25.7968
      19     -28.3216 40.9233 -35.7335 20.3455 4.8353
      20     -26.9797 33.3951 -27.9260 13.0765 7.8597
      21     -24.9546 32.3957 -26.2893 12.1761 7.6722
      22     -37.9118 46.9577 -35.9443 16.9605 11.9752
      23     -26.8258 41.4901 -38.9549 22.2838 1.8833
      24     -33.8413 34.9933 -24.3844 8.1653 14.8417
      25     -35.6041 43.5964 -33.7351 13.5573 15.3894
      26     -35.1603 43.7619 -34.8583 14.8670 12.3342
      27     -23.0490 34.7900 -32.9430 21.1477 1.1215
      28     -34.5537 40.9483 -31.6213 13.7355 12.6689
      29     -22.8680 33.7198 -30.7214 17.3669 3.2595
      30     -34.9810 43.1100 -35.9616 17.9246 11.1111
      31     -23.5326 32.7323 -27.4021 15.7857 4.2969
      32     -36.3645 39.3125 -27.7516 9.2032 15.4765
      33     -38.2388 35.4122 -20.0463 -1.8628 26.6654
      34     -41.8820 45.6651 -29.8667 3.2302 25.9187
      35     -38.4934 36.4842 -18.4716 -4.1570 27.3121
      36     -38.8508 42.1661 -31.2082 8.8183 18.9886
      37     -43.5896 41.4151 -21.8363 -2.7507 28.2929
      38     -42.1879 53.7144 -44.4204 20.5360 13.1878
      39     -39.0576 42.0415 -29.8252 8.5877 18.7770
      40     -45.8022 35.9868 -15.7113 -7.9825 31.8663
      41     -38.3057 44.4276 -28.6715 7.3086 19.3895
      42     -27.2239 38.1883 -36.0559 19.3415 4.1768
      43     -37.1414 48.4622 -38.6058 17.0033 11.3308
      44     -43.1872 50.3261 -37.6180 13.0663 18.4381
      45     -34.8683 36.4981 -22.8477 3.4923 19.2225
      46     -26.4190 33.9344 -27.0979 11.9735 8.8347
      47     -31.7790 41.0283 -31.9869 14.8016 10.6312
      48     -38.2327 38.1173 -24.6485 3.9009 21.7073
      49     -32.6781 29.8271 -17.6542 -0.0911 21.1629
      50     -42.7310 40.5831 -25.1813 2.9284 25.3604
      51     -25.9893 32.0209 -25.1196 9.5276 10.5134
      52     -40.6399 34.3177 -17.2504 -3.8716 26.5057
      53     -40.2546 35.6916 -18.3638 -4.9895 28.0976
      54     -45.3816 40.1807 -24.1591 -0.4146 28.9829
      55     -28.6417 45.9136 -42.4038 26.0958 2.1775
      56     -26.9903 39.4764 -36.2934 23.9673 2.6657
      57     -35.3080 41.6842 -36.3331 16.2954 11.0254
      58     -41.8342 33.2426 -13.1305 -10.0749 32.1078
      59     -18.2603 32.4930 -31.3357 22.6528 -3.2213
      60     -19.1492 29.7365 -26.7700 15.5010 2.4174
      61     -30.4745 41.2323 -36.3217 17.6069 8.8776
      62     -21.0208 24.2353 -15.5565 2.1583 12.3951
      63     -32.1603 38.2693 -31.3799 14.4934 10.4974
      64      -3.9052 23.9834 -33.2799 30.0554 -17.4125
      65     -41.1607 40.1166 -22.6454 -0.5239 26.8788
      66     -33.8494 32.1818 -20.8384 0.7385 21.9525
      67     -29.4493 37.6599 -30.9406 15.3342 8.0836
      68     -25.3920 31.9200 -23.5044 9.0456 10.5131
      69     -26.2231 32.1163 -25.2620 11.9521 8.8019
      70     -26.9691 39.2592 -33.6837 19.2436 5.2289
      71     -21.1718 31.0634 -27.6003 15.6392 3.1327
      72     -27.4367 33.7966 -23.1624 9.2276 11.0049
      73     -38.1502 34.5760 -17.7794 -4.8327 26.4934
      74     -27.8660 26.2539 -13.2286 -3.7434 21.0864
      75     -26.4405 35.1012 -29.6364 15.4688 6.9926
      76     -26.6503 24.7751 -13.3346 -1.4203 18.0191
      77     -43.1129 38.4627 -18.9345 -5.5454 30.3091
      78     -32.2487 33.0024 -21.6125 2.3862 18.8600
      79     -39.7159 39.6529 -23.5327 -1.8354 25.6999
      80     -22.9276 34.7008 -33.9304 23.4421 -0.1465
      81     -41.8374 34.5900 -16.0410 -7.8552 30.7902
      82     -37.5529 31.3903 -13.8893 -9.0343 31.1076
      83     -40.4198 36.2222 -19.9119 -1.8357 25.6313
      84     -47.8621 36.3766 -12.9691 -12.2823 34.5577
      85     -42.0239 45.6597 -31.7722 11.6299 16.8835
      86     -26.0062 34.7086 -26.1843 11.8632 8.6917
      87     -34.4299 37.9673 -26.2328 7.6904 16.6931
      88     -39.8070 40.3134 -24.3883 3.6037 22.1738
      89     -18.7658 29.7837 -27.2058 16.8179 1.3949
      90     -32.0899 36.8774 -25.9677 7.6812 16.1067
      91     -33.2344 35.6121 -24.2746 4.7778 17.8014
      92     -33.3221 43.2894 -35.4428 18.5107 9.4571
      93     -26.5020 38.0835 -34.6864 19.4487 5.2254
      94     -26.4203 29.1921 -22.2592 8.2299 11.0085
      95     -29.2008 42.8261 -36.0521 21.5475 6.2751
      96     -27.2695 39.2784 -37.6909 22.9422 3.0004
      97     -19.1728 35.9393 -37.4104 27.5879 -5.0545
      98     -35.9533 33.0197 -15.3897 -6.3217 28.6523
      99     -31.9928 37.1337 -28.3421 12.6341 11.9376
     100     -46.5123 37.0132 -15.0778 -11.2378 35.0248
     101     -13.8941 14.0401 -8.4386 1.0572 7.9631
     102     -29.2322 18.6152 -2.2373 -14.7806 28.9288
     103     -18.8749 1.3088 15.2614 -29.1391 30.4891
     104     -11.3224 18.6785 -16.0157 11.0020 0.1267
     105     -37.5579 44.0044 -34.6823 13.4660 15.1792
     106     -36.9045 40.7924 -31.0480 10.5398 16.3793
     107     -35.4000 45.5576 -39.6670 21.9785 7.5211
     108     -18.3215 21.3616 -14.7077 4.4486 8.3709
     109     -17.1374 23.4085 -20.0520 10.4468 4.2045
     110     -37.9540 21.6745 0.1806 -21.3739 34.8044
     111     -39.0644 37.9552 -22.7395 1.5317 23.6918
     112     -36.6694 46.9220 -35.7660 15.9403 12.7868
     113     -35.9048 37.7319 -26.0509 6.8449 18.0991
     114     -15.4398 23.1839 -22.7578 14.4147 0.6738
     115     -14.5594 27.5690 -28.4504 21.6454 -4.7266
     116     -24.9316 33.9356 -28.6258 15.6150 5.8172
     117     -18.1224 28.7023 -26.9321 17.4175 0.5146
     118     -14.8515 26.7024 -26.1805 18.5658 -3.2396
     119     -30.1570 34.8594 -25.9101 9.9655 13.3626
     120     -44.3897 45.2714 -29.3570 6.6844 22.1959
     121     -26.7988 42.6186 -38.8493 25.9753 -0.6203
     122     -34.2123 38.8908 -32.4346 13.6438 12.9774
     123     -33.6308 34.5232 -25.2668 7.2311 16.1903
     124     -33.9802 22.9514 -5.0711 -13.7997 29.8610
     125     -23.8785 22.3416 -12.8210 -0.0951 14.9494
     126     -39.4162 36.7854 -20.0639 -2.6755 26.8869
     127     -35.4108 43.0860 -29.5734 8.9291 16.2940
     128     -25.5917 32.3479 -25.4361 12.4855 7.5765
     129     -34.8522 48.1621 -41.0245 21.7113 9.8949
     130     -24.1301 30.2462 -25.0566 12.3596 7.1173
     131     -47.5789 38.8059 -18.1995 -10.1511 36.3544
     132     -25.8593 37.4894 -33.4708 19.8681 4.1777
     133     -21.7232 25.2223 -18.3427 6.1639 10.5203
     134     -24.8938 34.9573 -31.2433 18.9841 3.6652
     135     -39.1996 33.7405 -11.9275 -11.7866 31.8096
     136     -27.8846 23.0007 -9.4749 -7.0057 22.5720
     137     -38.5094 37.1725 -20.5108 -0.1557 23.6511
     138     -44.7710 42.0381 -20.9577 -4.1649 30.7919
     139     -39.8265 38.3608 -22.4756 0.7140 24.8451
     140     -25.6771 34.2991 -28.3269 15.0837 6.5648
     141     -42.5966 36.1455 -18.6640 -4.0858 26.5906
     142     -25.1993 37.3298 -32.5972 18.6898 3.7369
     143     -26.2443 35.9844 -32.2253 16.1487 6.8889
     144     -38.2649 31.7009 -16.4931 -4.7518 27.2680
     145     -16.8845 30.1070 -30.1294 22.7871 -4.1419
     146     -31.2102 32.5870 -19.4035 1.7018 18.1714
